blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,timed_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.084890127182007,None,1,41.171212911605835,13.084890127182007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.30564498901367,None,1,2.623465061187744,54.30564498901367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.968810081481934,None,1,0.9994029998779297,56.968810081481934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02518701553345,None,2,0.25995898246765137,58.02518701553345,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.35152006149292,None,2,0.3296699523925781,58.35152006149292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.74729108810425,None,1,0.10480093955993652,58.74729108810425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.922394037246704,None,2,0.2383730411529541,58.922394037246704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.246039152145386,None,2,0.2141129970550537,59.246039152145386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.53111910820007,None,1,0.09958910942077637,59.53111910820007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,1,untimed,03,standing,buffer,buffer,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477380.069811,59.737558126449585,None,60.72606015205383,None,2,1,0.18715286254882812,60.72606015205383,None,60.98456597328186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,2,untimed,03,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477381.499954,61.191137075424194,None,62.18998408317566,None,1,0,0.15985512733459473,62.18998408317566,None,,,62.411627960205074,63.43841814994812,62.432493925094604,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,2,untimed,03,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.42984199523926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,3,untimed,03,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477388.2799087,67.63468313217163,None,68.60442805290222,None,1,1,0.5021049976348877,68.60442805290222,None,69.2069890499115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,4,untimed,03,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477390.0104833,69.41037702560425,None,70.38200402259827,None,1,1,0.4749259948730469,70.38200402259827,None,70.93845915794373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,5,untimed,03,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477391.6962354,71.14299607276917,None,72.11346912384033,None,1,1,0.4334731101989746,72.11346912384033,None,72.62415504455566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,6,untimed,03,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477393.307122,72.82831811904907,None,73.82709097862244,None,2,0,0.31996583938598633,73.82709097862244,None,,,74.21637196540833,75.25121808052063,74.24706792831421,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,6,untimed,03,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.27415704727173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,7,untimed,03,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477400.0293427,79.45803093910217,None,80.45536994934082,None,2,1,0.3758361339569092,80.45536994934082,None,80.97084307670593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,8,untimed,03,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477401.7462232,81.18357110023499,None,82.17734098434448,None,2,1,0.37667202949523926,82.17734098434448,None,82.68840003013611,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,9,untimed,03,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477403.4080436,82.90078496932983,None,83.89406704902649,None,2,1,0.3486051559448242,83.89406704902649,None,84.3504741191864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,10,untimed,03,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477405.131579,84.56336307525635,None,85.56228113174438,None,1,0,0.41012096405029297,85.56228113174438,None,,,86.05511510372162,87.09320998191833,86.0781569480896,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,10,untimed,03,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.10567903518677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,11,untimed,03,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477411.704273,91.30287909507751,None,92.27293705940247,None,1,0,0.22586703300476074,92.27293705940247,None,,,92.62548506259918,93.67669796943665,92.6578221321106,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,11,untimed,03,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6818630695343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,12,untimed,03,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477418.3969018,97.87827515602112,None,98.84944009780884,None,2,0,0.3706021308898926,98.84944009780884,None,,,99.31797516345978,100.33558297157288,99.35144305229187,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,12,untimed,03,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.37336611747742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.57056212425232,None,2,1.3265280723571777,104.57056212425232,None,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.02361798286438,None,2,0.658315896987915,106.02361798286438,None,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,1,timed,03,standing,buffer,buffer,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477428.4405432,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.84383606910706,None,107.83197593688965,None,None,0,107.83197593688965,None,109.37098512649536,110.39087009429932,109.40321207046509,None,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,1,timed,03,standing,buffer,buffer,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.40882396697998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,2,timed,03,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477434.9647875,,,,,,,,,,115.9152410030365,None,,,,,,,,,,,,,,,,,114.60571098327637,None,115.59930801391602,None,1,1,115.59930801391602,None,,,,,0.22043418884277344,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,3,timed,03,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477436.4968188,,,,,,,,,,117.44713497161865,None,,,,,,,,,,,,,,,,,116.14430403709412,None,117.13129901885986,None,1,1,117.13129901885986,None,,,,,0.21543312072753906,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,4,timed,03,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477438.0339065,,,,,,,,,,118.98356413841248,None,,,,,,,,,,,,,,,,,117.67622399330139,None,118.66397595405579,None,2,1,118.66397595405579,None,,,,,0.18503785133361816,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477439.9208643,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.212473154068,None,120.20061898231506,None,1,0,120.20061898231506,None,,,,,0.572620153427124,,,,,,,,
